season,round,race_name,date,driver_id,driver_code,driver_name,constructor_id,constructor,number,grid,position,points,laps,status,fastest_lap_rank,fastest_lap_speed
2012,17,Indian Grand Prix,2012-10-28,hulkenberg,HUL,Nico Hülkenberg,force_india,Force India,12,12,8,4,60,Finished,10,206.769
2012,17,Indian Grand Prix,2012-10-28,grosjean,GRO,Romain Grosjean,lotus_f1,Lotus F1,10,11,9,2,60,Finished,15,206.094
2012,17,Indian Grand Prix,2012-10-28,bruno_senna,SEN,Bruno Senna,williams,Williams,19,13,10,1,60,Finished,2,208.637
2012,17,Indian Grand Prix,2012-10-28,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,8,10,11,0,60,Finished,14,206.163
2012,17,Indian Grand Prix,2012-10-28,resta,DIR,Paul di Resta,force_india,Force India,11,16,12,0,60,Finished,7,207.103
2012,17,Indian Grand Prix,2012-10-28,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,16,15,13,0,60,Finished,13,206.283
2012,17,Indian Grand Prix,2012-10-28,kobayashi,KOB,Kamui Kobayashi,sauber,Sauber,14,17,14,0,60,Finished,8,206.829
2012,17,Indian Grand Prix,2012-10-28,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,17,18,15,0,59,+1 Lap,17,204.792
2012,17,Indian Grand Prix,2012-10-28,maldonado,MAL,Pastor Maldonado,williams,Williams,18,9,16,0,59,+1 Lap,16,204.847
2012,17,Indian Grand Prix,2012-10-28,petrov,PET,Vitaly Petrov,caterham,Caterham,21,19,17,0,59,+1 Lap,19,202.384
2012,17,Indian Grand Prix,2012-10-28,kovalainen,KOV,Heikki Kovalainen,caterham,Caterham,20,20,18,0,59,+1 Lap,18,203.225
2012,17,Indian Grand Prix,2012-10-28,pic,PIC,Charles Pic,marussia,Marussia,25,24,19,0,59,+1 Lap,20,201.935
2012,17,Indian Grand Prix,2012-10-28,glock,GLO,Timo Glock,marussia,Marussia,24,21,20,0,58,+2 Laps,21,201.153
2012,17,Indian Grand Prix,2012-10-28,karthikeyan,KAR,Narain Karthikeyan,hrt,HRT,23,23,21,0,58,+2 Laps,22,200.193
2012,17,Indian Grand Prix,2012-10-28,michael_schumacher,MSC,Michael Schumacher,mercedes,Mercedes,7,14,22,0,55,Retired,9,206.769
2012,17,Indian Grand Prix,2012-10-28,rosa,DLR,Pedro de la Rosa,hrt,HRT,22,22,23,0,43,Accident,24,198.677
2012,17,Indian Grand Prix,2012-10-28,perez,PER,Sergio Pérez,sauber,Sauber,15,8,24,0,21,Accident,23,200.091
2012,18,Abu Dhabi Grand Prix,2012-11-04,raikkonen,RAI,Kimi Räikkönen,lotus_f1,Lotus F1,9,4,1,25,55,Finished,3,191.410
2012,18,Abu Dhabi Grand Prix,2012-11-04,alonso,ALO,Fernando Alonso,ferrari,Ferrari,5,6,2,18,55,Finished,2,192.087
2012,18,Abu Dhabi Grand Prix,2012-11-04,vettel,VET,Sebastian Vettel,red_bull,Red Bull,1,24,3,15,55,Finished,1,192.320
2012,18,Abu Dhabi Grand Prix,2012-11-04,button,BUT,Jenson Button,mclaren,McLaren,3,5,4,12,55,Finished,4,191.273
2012,18,Abu Dhabi Grand Prix,2012-11-04,maldonado,MAL,Pastor Maldonado,williams,Williams,18,3,5,10,55,Finished,5,190.726
2012,18,Abu Dhabi Grand Prix,2012-11-04,kobayashi,KOB,Kamui Kobayashi,sauber,Sauber,14,15,6,8,55,Finished,8,189.658
2012,18,Abu Dhabi Grand Prix,2012-11-04,massa,MAS,Felipe Massa,ferrari,Ferrari,6,8,7,6,55,Finished,11,189.161
2012,18,Abu Dhabi Grand Prix,2012-11-04,bruno_senna,SEN,Bruno Senna,williams,Williams,19,14,8,4,55,Finished,10,189.174
2012,18,Abu Dhabi Grand Prix,2012-11-04,resta,DIR,Paul di Resta,force_india,Force India,11,12,9,2,55,Finished,9,189.310
2012,18,Abu Dhabi Grand Prix,2012-11-04,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,16,16,10,1,55,Finished,12,188.799
2012,18,Abu Dhabi Grand Prix,2012-11-04,michael_schumacher,MSC,Michael Schumacher,mercedes,Mercedes,7,13,11,0,55,Finished,6,190.015
2012,18,Abu Dhabi Grand Prix,2012-11-04,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,17,17,12,0,55,Finished,13,188.425
2012,18,Abu Dhabi Grand Prix,2012-11-04,kovalainen,KOV,Heikki Kovalainen,caterham,Caterham,20,18,13,0,55,Finished,15,186.662
2012,18,Abu Dhabi Grand Prix,2012-11-04,glock,GLO,Timo Glock,marussia,Marussia,24,21,14,0,55,Finished,18,185.716
2012,18,Abu Dhabi Grand Prix,2012-11-04,perez,PER,Sergio Pérez,sauber,Sauber,15,11,15,0,55,Finished,7,189.682
2012,18,Abu Dhabi Grand Prix,2012-11-04,petrov,PET,Vitaly Petrov,caterham,Caterham,21,20,16,0,55,Finished,19,184.606
2012,18,Abu Dhabi Grand Prix,2012-11-04,rosa,DLR,Pedro de la Rosa,hrt,HRT,22,22,17,0,55,Finished,20,184.078
2012,18,Abu Dhabi Grand Prix,2012-11-04,pic,PIC,Charles Pic,marussia,Marussia,25,19,18,0,41,Retired,21,183.302
2012,18,Abu Dhabi Grand Prix,2012-11-04,grosjean,GRO,Romain Grosjean,lotus_f1,Lotus F1,10,9,19,0,37,Collision,17,185.958
2012,18,Abu Dhabi Grand Prix,2012-11-04,webber,WEB,Mark Webber,red_bull,Red Bull,2,2,20,0,37,Collision,14,186.935
2012,18,Abu Dhabi Grand Prix,2012-11-04,hamilton,HAM,Lewis Hamilton,mclaren,McLaren,4,1,21,0,19,Electrical,16,186.400
2012,18,Abu Dhabi Grand Prix,2012-11-04,karthikeyan,KAR,Narain Karthikeyan,hrt,HRT,23,23,22,0,7,Collision,23,178.142
2012,18,Abu Dhabi Grand Prix,2012-11-04,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,8,7,23,0,7,Collision,22,182.864
2012,18,Abu Dhabi Grand Prix,2012-11-04,hulkenberg,HUL,Nico Hülkenberg,force_india,Force India,12,10,24,0,0,Collision,,
2012,19,United States Grand Prix,2012-11-18,hamilton,HAM,Lewis Hamilton,mclaren,McLaren,4,2,1,25,56,Finished,5,199.047
2012,19,United States Grand Prix,2012-11-18,vettel,VET,Sebastian Vettel,red_bull,Red Bull,1,1,2,18,56,Finished,1,199.772
2012,19,United States Grand Prix,2012-11-18,alonso,ALO,Fernando Alonso,ferrari,Ferrari,5,7,3,15,56,Finished,4,199.121
2012,19,United States Grand Prix,2012-11-18,massa,MAS,Felipe Massa,ferrari,Ferrari,6,11,4,12,56,Finished,2,199.661
2012,19,United States Grand Prix,2012-11-18,button,BUT,Jenson Button,mclaren,McLaren,3,12,5,10,56,Finished,6,198.170
2012,19,United States Grand Prix,2012-11-18,raikkonen,RAI,Kimi Räikkönen,lotus_f1,Lotus F1,9,4,6,8,56,Finished,3,199.517
2012,19,United States Grand Prix,2012-11-18,grosjean,GRO,Romain Grosjean,lotus_f1,Lotus F1,10,8,7,6,56,Finished,10,197.235
2012,19,United States Grand Prix,2012-11-18,hulkenberg,HUL,Nico Hülkenberg,force_india,Force India,12,6,8,4,56,Finished,16,196.409
2012,19,United States Grand Prix,2012-11-18,maldonado,MAL,Pastor Maldonado,williams,Williams,18,9,9,2,56,Finished,12,197.051
2012,19,United States Grand Prix,2012-11-18,bruno_senna,SEN,Bruno Senna,williams,Williams,19,10,10,1,56,Finished,13,197.000
2012,19,United States Grand Prix,2012-11-18,perez,PER,Sergio Pérez,sauber,Sauber,15,15,11,0,56,Finished,11,197.086
2012,19,United States Grand Prix,2012-11-18,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,16,18,12,0,56,Finished,14,196.947
2012,19,United States Grand Prix,2012-11-18,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,8,17,13,0,56,Finished,8,197.622
2012,19,United States Grand Prix,2012-11-18,kobayashi,KOB,Kamui Kobayashi,sauber,Sauber,14,16,14,0,55,+1 Lap,7,197.844
2012,19,United States Grand Prix,2012-11-18,resta,DIR,Paul di Resta,force_india,Force India,11,13,15,0,55,+1 Lap,9,197.296
2012,19,United States Grand Prix,2012-11-18,michael_schumacher,MSC,Michael Schumacher,mercedes,Mercedes,7,5,16,0,55,+1 Lap,15,196.652
2012,19,United States Grand Prix,2012-11-18,petrov,PET,Vitaly Petrov,caterham,Caterham,21,21,17,0,55,+1 Lap,18,193.017
2012,19,United States Grand Prix,2012-11-18,kovalainen,KOV,Heikki Kovalainen,caterham,Caterham,20,22,18,0,55,+1 Lap,19,192.552
2012,19,United States Grand Prix,2012-11-18,glock,GLO,Timo Glock,marussia,Marussia,24,19,19,0,55,+1 Lap,20,192.083
2012,19,United States Grand Prix,2012-11-18,pic,PIC,Charles Pic,marussia,Marussia,25,20,20,0,54,+2 Laps,17,193.663
2012,19,United States Grand Prix,2012-11-18,rosa,DLR,Pedro de la Rosa,hrt,HRT,22,23,21,0,54,+2 Laps,23,189.623
2012,19,United States Grand Prix,2012-11-18,karthikeyan,KAR,Narain Karthikeyan,hrt,HRT,23,24,22,0,54,+2 Laps,22,189.906
2012,19,United States Grand Prix,2012-11-18,webber,WEB,Mark Webber,red_bull,Red Bull,2,3,23,0,16,Alternator,21,191.573
2012,19,United States Grand Prix,2012-11-18,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,17,14,24,0,14,Suspension,24,189.423
2012,20,Brazilian Grand Prix,2012-11-25,button,BUT,Jenson Button,mclaren,McLaren,3,2,1,25,71,Finished,2,198.601
2012,20,Brazilian Grand Prix,2012-11-25,alonso,ALO,Fernando Alonso,ferrari,Ferrari,5,7,2,18,71,Finished,4,197.301
2012,20,Brazilian Grand Prix,2012-11-25,massa,MAS,Felipe Massa,ferrari,Ferrari,6,5,3,15,71,Finished,5,196.660
2012,20,Brazilian Grand Prix,2012-11-25,webber,WEB,Mark Webber,red_bull,Red Bull,2,3,4,12,71,Finished,6,196.600
2012,20,Brazilian Grand Prix,2012-11-25,hulkenberg,HUL,Nico Hülkenberg,force_india,Force India,12,6,5,10,71,Finished,3,198.342
2012,20,Brazilian Grand Prix,2012-11-25,vettel,VET,Sebastian Vettel,red_bull,Red Bull,1,4,6,8,71,Finished,9,196.136
2012,20,Brazilian Grand Prix,2012-11-25,michael_schumacher,MSC,Michael Schumacher,mercedes,Mercedes,7,13,7,6,71,Finished,15,193.522
2012,20,Brazilian Grand Prix,2012-11-25,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,17,17,8,4,71,Finished,8,196.401
2012,20,Brazilian Grand Prix,2012-11-25,kobayashi,KOB,Kamui Kobayashi,sauber,Sauber,14,14,9,2,71,Finished,7,196.426
2012,20,Brazilian Grand Prix,2012-11-25,raikkonen,RAI,Kimi Räikkönen,lotus_f1,Lotus F1,9,8,10,1,70,+1 Lap,13,195.262
2012,20,Brazilian Grand Prix,2012-11-25,petrov,PET,Vitaly Petrov,caterham,Caterham,21,19,11,0,70,+1 Lap,18,192.633
2012,20,Brazilian Grand Prix,2012-11-25,pic,PIC,Charles Pic,marussia,Marussia,25,22,12,0,70,+1 Lap,17,193.156
2012,20,Brazilian Grand Prix,2012-11-25,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,16,15,13,0,70,+1 Lap,11,195.596
2012,20,Brazilian Grand Prix,2012-11-25,kovalainen,KOV,Heikki Kovalainen,caterham,Caterham,20,20,14,0,70,+1 Lap,10,195.725
2012,20,Brazilian Grand Prix,2012-11-25,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,8,9,15,0,70,+1 Lap,16,193.262
2012,20,Brazilian Grand Prix,2012-11-25,glock,GLO,Timo Glock,marussia,Marussia,24,21,16,0,70,+1 Lap,14,194.669
2012,20,Brazilian Grand Prix,2012-11-25,rosa,DLR,Pedro de la Rosa,hrt,HRT,22,24,17,0,69,+2 Laps,19,191.310
2012,20,Brazilian Grand Prix,2012-11-25,karthikeyan,KAR,Narain Karthikeyan,hrt,HRT,23,23,18,0,69,+2 Laps,20,190.233
2012,20,Brazilian Grand Prix,2012-11-25,resta,DIR,Paul di Resta,force_india,Force India,11,10,19,0,68,Accident,12,195.582
2012,20,Brazilian Grand Prix,2012-11-25,hamilton,HAM,Lewis Hamilton,mclaren,McLaren,4,1,20,0,54,Collision,1,198.701
2012,20,Brazilian Grand Prix,2012-11-25,grosjean,GRO,Romain Grosjean,lotus_f1,Lotus F1,10,18,21,0,5,Accident,21,188.752
2012,20,Brazilian Grand Prix,2012-11-25,maldonado,MAL,Pastor Maldonado,williams,Williams,18,16,22,0,1,Collision,,
2012,20,Brazilian Grand Prix,2012-11-25,bruno_senna,SEN,Bruno Senna,williams,Williams,19,11,23,0,0,Collision,,
2012,20,Brazilian Grand Prix,2012-11-25,perez,PER,Sergio Pérez,sauber,Sauber,15,12,24,0,0,Collision,,
